customer,location,initial_date,transaction_date,amount
cust77168,22,2023-10-01,2023-10-01,29.0
cust77173,22,2023-06-01,2023-06-01,19.99
cust77177,22,2023-06-01,2023-06-01,19.99
cust77194,22,2023-02-01,2023-02-01,10.0
cust77196,22,2023-02-01,2023-02-01,19.99
cust77209,22,2023-10-01,2023-10-01,20.0
cust77223,22,2023-06-01,2023-06-01,19.99
cust77247,22,2023-10-01,2023-10-01,10.0
cust77248,22,2023-06-01,2023-06-01,19.99
cust77250,22,2023-06-01,2023-06-01,19.99
cust77258,22,2023-06-01,2023-06-01,39.0
cust77283,22,2023-06-01,2023-06-01,39.0
cust77304,22,2023-06-01,2023-06-01,19.99
cust77319,22,2023-10-01,2023-10-01,10.0
cust77335,22,2023-02-01,2023-02-01,19.99
cust77353,22,2023-10-01,2023-10-01,10.0
cust77366,22,2023-06-01,2023-06-01,19.99
cust77396,22,2023-10-01,2023-10-01,19.99
cust77398,22,2023-10-01,2023-10-01,49.0
cust77412,22,2023-10-01,2023-10-01,20.0
cust77459,22,2023-06-01,2023-06-01,19.99
cust77499,22,2023-10-01,2023-10-01,10.0
cust77540,22,2023-06-01,2023-06-01,39.0
cust77557,22,2023-03-01,2023-03-01,19.99
cust77590,22,2023-06-01,2023-06-01,19.99
cust77592,22,2023-06-01,2023-06-01,19.99
cust77639,22,2023-10-01,2023-10-01,10.0
cust77644,22,2023-06-01,2023-06-01,39.0
cust77651,22,2023-02-01,2023-02-01,19.99
cust77659,22,2023-06-01,2023-06-01,10.0
cust77662,22,2023-10-01,2023-10-01,10.0
cust77679,22,2023-02-01,2023-02-01,19.99
cust77695,22,2023-06-01,2023-06-01,19.99
cust77724,22,2023-10-01,2023-10-01,29.0
cust77738,22,2023-06-01,2023-06-01,10.0
cust77801,22,2023-10-01,2023-10-01,10.0
cust77863,22,2023-06-01,2023-06-01,19.99
cust77918,22,2023-06-01,2023-06-01,19.99
cust77926,22,2023-06-01,2023-06-01,39.0
cust77927,22,2023-06-01,2023-06-01,19.99
cust77928,22,2023-06-01,2023-06-01,39.0
cust77937,22,2023-06-01,2023-06-01,19.99
cust77943,22,2023-06-01,2023-06-01,19.99
cust77948,22,2023-10-01,2023-10-01,39.0
cust77954,22,2023-06-01,2023-06-01,10.0
cust77989,22,2023-06-01,2023-06-01,10.0
cust78007,22,2023-06-01,2023-06-01,19.99
cust78032,22,2023-10-01,2023-10-01,29.0
cust78059,22,2023-06-01,2023-06-01,19.99
cust78074,22,2023-02-01,2023-02-01,49.0
cust78104,22,2023-10-01,2023-10-01,10.0
cust78110,22,2023-10-01,2023-10-01,10.0
cust78118,22,2023-06-01,2023-06-01,19.99
cust78147,22,2023-06-01,2023-06-01,19.99
cust78178,22,2023-10-01,2023-10-01,10.0
cust78200,22,2023-04-01,2023-04-01,39.0
cust78202,22,2023-10-01,2023-10-01,19.99
cust78208,22,2023-10-01,2023-10-01,8.99
cust78223,22,2023-06-01,2023-06-01,19.99
cust78230,22,2023-02-01,2023-02-01,19.99
cust78232,22,2023-02-01,2023-02-01,10.0
cust78255,22,2023-06-01,2023-06-06,19.99
cust78261,22,2023-10-01,2023-10-01,10.0
cust78267,22,2023-10-01,2023-10-01,19.99
cust78272,22,2023-06-01,2023-06-01,19.99
cust78280,22,2023-06-01,2023-06-01,19.99
cust78289,22,2023-10-01,2023-10-01,19.99
cust78290,22,2023-06-01,2023-06-01,39.0
cust78292,22,2023-10-01,2023-10-01,19.99
cust78301,22,2023-02-01,2023-02-01,19.99
cust78303,22,2023-06-01,2023-06-01,19.99
cust78324,22,2023-06-01,2023-06-01,19.99
cust78344,22,2023-10-01,2023-10-01,10.0
cust78352,22,2023-10-01,2023-10-01,19.99
cust78373,22,2023-10-01,2023-10-01,20.0
cust78380,22,2023-12-01,2023-12-01,39.0
cust78396,22,2023-06-01,2023-06-01,19.99
cust78397,22,2023-06-01,2023-06-01,19.99
cust78404,22,2023-06-01,2023-06-01,19.99
cust78438,22,2023-10-01,2023-10-01,10.0
cust78481,22,2023-06-01,2023-06-01,19.99
cust78496,22,2023-06-01,2023-06-01,19.99
cust78541,22,2023-05-01,2023-05-01,49.0
cust78553,22,2023-06-01,2023-06-01,19.99
cust78565,22,2023-10-01,2023-10-01,10.0
cust78567,22,2023-06-01,2023-06-01,10.0
cust78570,22,2023-06-01,2023-06-01,19.99
cust78578,22,2023-06-01,2023-06-01,39.0
cust78599,22,2023-06-01,2023-06-01,19.99
cust78603,22,2023-04-01,2023-04-01,39.0
cust78651,22,2023-10-01,2023-10-01,10.0
cust78652,22,2023-10-01,2023-10-01,10.0
cust78653,22,2023-10-01,2023-10-01,10.0
cust78663,22,2023-10-01,2023-10-01,10.0
cust78681,22,2023-06-01,2023-06-01,39.0
cust78683,22,2023-10-01,2023-10-01,10.0
cust78690,22,2023-06-01,2023-06-01,19.99
cust78691,22,2023-05-01,2023-05-01,39.0
cust78692,22,2023-06-01,2023-06-01,10.0
cust78696,22,2023-02-01,2023-02-01,19.99
cust78699,22,2023-10-01,2023-10-01,10.0
cust78752,22,2023-06-01,2023-06-01,19.99
cust78767,22,2023-10-01,2023-10-01,10.0
cust78770,22,2023-06-01,2023-06-01,19.99
cust78845,22,2023-06-01,2023-06-01,19.99
cust78954,22,2023-06-01,2023-06-01,19.99
cust78963,22,2023-06-01,2023-06-01,39.0
cust78970,22,2023-03-01,2023-03-01,39.0
cust78972,22,2023-10-01,2023-10-01,10.0
cust78982,22,2023-02-01,2023-02-01,19.99
cust78990,22,2023-10-01,2023-10-01,19.99
cust78993,22,2023-10-01,2023-10-01,19.99
cust79018,22,2023-10-01,2023-10-01,39.0
cust79024,22,2023-06-01,2023-06-01,19.99
cust79028,22,2023-02-01,2023-02-01,19.99
cust79042,22,2023-06-01,2023-06-01,39.0
cust79098,22,2023-10-01,2023-10-01,10.0
cust79105,22,2023-10-01,2023-10-01,29.0
cust79106,22,2023-10-01,2023-10-01,29.0
cust79132,22,2023-02-01,2023-02-01,10.0
cust79133,22,2023-06-01,2023-06-01,19.99
cust79138,22,2023-06-01,2023-06-01,19.99
cust79159,22,2023-06-01,2023-06-01,19.99
cust79172,22,2023-06-01,2023-06-01,39.0
cust79173,22,2023-02-01,2023-02-01,19.99
cust79189,22,2023-07-01,2023-07-01,39.0
cust79211,22,2023-10-01,2023-10-01,8.99
cust79221,22,2023-06-01,2023-06-01,39.0
cust79226,22,2023-02-01,2023-02-01,19.99
cust79227,22,2023-08-01,2023-08-01,19.99
cust79239,22,2023-10-01,2023-10-01,10.0
cust79251,22,2023-10-01,2023-10-01,10.0
cust79252,22,2023-10-01,2023-10-01,10.0
cust79257,22,2023-02-01,2023-02-01,19.99
cust79261,22,2023-10-01,2023-10-01,19.99
cust79271,22,2023-06-01,2023-06-01,10.0
cust79272,22,2023-06-01,2023-06-01,19.99
cust79275,22,2023-06-01,2023-06-01,19.99
cust79302,22,2023-01-01,2023-01-01,39.0
cust79323,22,2023-06-01,2023-06-01,10.0
cust79329,22,2023-02-01,2023-02-01,19.99
cust79332,22,2023-06-01,2023-06-01,39.0
cust79352,22,2023-10-01,2023-10-01,10.0
cust79388,22,2023-10-01,2023-10-01,10.0
cust79389,22,2023-10-01,2023-10-01,10.0
cust79404,22,2023-06-01,2023-06-01,10.0
cust79418,22,2023-06-01,2023-06-01,19.99
cust79460,22,2023-06-01,2023-06-01,10.0
cust79468,22,2023-06-01,2023-06-01,19.99
cust79470,22,2023-06-01,2023-06-01,10.0
cust79505,22,2023-06-01,2023-06-01,19.99
cust79517,22,2023-10-01,2023-10-01,39.0
cust79518,22,2023-10-01,2023-10-01,10.0
cust79524,22,2023-02-01,2023-02-01,19.99
cust79557,22,2023-06-01,2023-06-01,39.0
cust79564,22,2023-06-01,2023-06-01,39.0
cust79598,22,2023-06-01,2023-06-01,19.99
cust79626,22,2023-10-01,2023-10-01,10.0
cust79633,22,2023-06-01,2023-06-01,10.0
cust79639,22,2023-06-01,2023-06-01,19.99
cust79640,22,2023-06-01,2023-06-01,19.99
cust79666,22,2023-06-01,2023-06-01,19.99
cust79677,22,2023-06-01,2023-06-01,19.99
cust79698,22,2023-06-01,2023-06-01,19.99
cust79704,22,2023-06-01,2023-06-01,19.99
cust79712,22,2023-10-01,2023-10-01,29.0
cust79735,22,2023-06-01,2023-06-01,19.99
cust79746,22,2023-10-01,2023-10-01,29.0
cust79751,22,2023-10-01,2023-10-01,10.0
cust79754,22,2023-02-01,2023-02-01,10.0
cust79756,22,2023-10-01,2023-10-01,39.0
cust79788,22,2023-02-01,2023-02-01,19.99
cust79826,22,2023-10-01,2023-10-01,10.0
cust79834,22,2023-03-01,2023-03-01,39.0
cust79868,22,2023-02-01,2023-02-01,19.99
cust79896,22,2023-06-01,2023-06-01,39.0
cust79901,22,2023-06-01,2023-06-01,19.99
cust79905,22,2023-10-01,2023-10-01,10.0
cust79939,22,2023-06-01,2023-06-01,39.0
cust79940,22,2023-10-01,2023-10-01,20.0
cust79948,22,2023-06-01,2023-06-01,19.99
cust80028,22,2023-06-01,2023-06-01,19.99
cust80068,22,2023-10-01,2023-10-01,10.0
cust80072,22,2023-06-01,2023-06-01,19.99
cust80073,22,2023-10-01,2023-10-01,10.0
cust80099,22,2023-06-01,2023-06-01,19.99
cust80109,22,2023-06-01,2023-06-01,10.0
cust80112,22,2023-10-01,2023-10-01,10.0
cust80130,22,2023-02-01,2023-02-01,19.99
cust80151,22,2023-10-01,2023-10-01,10.0
cust80162,22,2023-02-01,2023-02-01,19.99
cust80170,22,2023-06-01,2023-06-01,19.99
cust80171,22,2023-06-01,2023-06-01,19.99
cust80177,22,2023-02-01,2023-02-01,10.0
cust80204,22,2023-06-01,2023-06-01,39.0
cust80213,22,2023-06-01,2023-06-01,19.99
cust80253,22,2023-06-01,2023-06-01,39.0
cust80270,22,2023-06-01,2023-06-01,19.99
cust80281,22,2023-10-01,2023-10-01,39.0
cust80293,22,2023-06-01,2023-06-01,19.99
cust80297,22,2023-06-01,2023-06-01,39.0
cust80304,22,2023-06-01,2023-06-01,39.0
cust80305,22,2023-03-01,2023-03-01,39.0
cust80328,22,2023-06-01,2023-06-01,19.99
cust80364,22,2023-10-01,2023-10-01,10.0
cust80368,22,2023-06-01,2023-06-01,19.99
cust80384,22,2023-10-01,2023-10-01,29.0
cust80390,22,2023-02-01,2023-02-01,49.0
cust80403,22,2023-06-01,2023-06-01,19.99
cust80406,22,2023-10-01,2023-10-01,10.0
cust80408,22,2023-10-01,2023-10-01,10.0
cust80426,22,2023-06-01,2023-06-01,19.99
cust80435,22,2023-10-01,2023-10-01,19.99
cust80439,22,2023-06-01,2023-06-01,19.99
cust80475,22,2023-10-01,2023-10-01,10.0
cust80529,22,2023-10-01,2023-10-01,8.99
cust80530,22,2023-10-01,2023-10-01,8.99
cust80549,22,2023-06-01,2023-06-01,39.0
cust80555,22,2023-06-01,2023-06-01,39.0
cust80591,22,2023-06-01,2023-06-01,19.99
cust80614,22,2023-06-01,2023-06-01,19.99
cust80615,22,2023-06-01,2023-06-01,39.0
cust80620,22,2023-06-01,2023-06-01,19.99
cust80624,22,2023-02-01,2023-02-01,19.99
cust80633,22,2023-10-01,2023-10-01,10.0
cust80652,22,2023-06-01,2023-06-01,39.0
cust80660,22,2023-06-01,2023-06-01,19.99
cust80667,22,2023-06-01,2023-06-01,19.99
cust80682,22,2023-06-01,2023-06-01,10.0
cust80708,22,2023-06-01,2023-06-01,19.99
cust80712,22,2023-06-01,2023-06-01,19.99
cust80718,22,2023-05-01,2023-05-01,39.0
cust80721,22,2023-10-01,2023-10-01,10.0
cust80748,22,2023-06-01,2023-06-01,19.99
cust80756,22,2023-06-01,2023-06-01,10.0
cust80771,22,2023-06-01,2023-06-01,19.99
cust80776,22,2023-05-01,2023-05-01,39.0
cust80777,22,2023-06-01,2023-06-01,39.0
cust80794,22,2023-08-01,2023-08-01,39.0
cust80828,22,2023-06-01,2023-06-01,19.99
cust80833,22,2023-07-01,2023-07-01,39.0
cust80859,22,2023-02-01,2023-02-01,10.0
cust80861,22,2023-09-01,2023-09-01,39.0
cust80879,22,2023-10-01,2023-10-01,10.0
cust80885,22,2023-06-01,2023-06-01,19.99
cust80888,22,2023-10-01,2023-10-01,10.0
cust80899,22,2023-06-01,2023-06-01,39.0
cust80902,22,2023-06-01,2023-06-01,39.0
cust80927,22,2023-06-01,2023-06-01,19.99
cust80979,22,2023-10-01,2023-10-01,10.0
cust81018,22,2023-01-01,2023-01-01,39.0
cust81021,22,2023-06-01,2023-06-01,19.99
cust81038,22,2023-06-01,2023-06-01,10.0
cust81043,22,2023-06-01,2023-06-01,39.0
cust81055,22,2023-06-01,2023-06-01,39.0
cust81056,22,2023-06-01,2023-06-01,19.99
cust81079,22,2023-10-01,2023-10-01,29.0
cust81106,22,2023-10-01,2023-10-01,10.0
cust81122,22,2023-06-01,2023-06-01,19.99
cust81158,22,2023-02-01,2023-02-01,10.0
cust81176,22,2023-10-01,2023-10-01,39.0
cust81180,22,2023-06-01,2023-06-01,10.0
cust81211,22,2023-06-01,2023-06-01,19.99
cust81213,22,2023-06-01,2023-06-01,10.0
cust81217,22,2023-06-01,2023-06-01,19.99
cust81238,22,2023-10-01,2023-10-01,19.99
cust81240,22,2023-10-01,2023-10-01,10.0
cust81251,22,2023-06-01,2023-06-01,19.99
cust81263,22,2023-10-01,2023-10-01,19.99
cust81264,22,2023-06-01,2023-06-01,19.99
cust81266,22,2023-02-01,2023-02-01,19.99
cust81271,22,2023-02-01,2023-02-01,19.99
cust81287,22,2023-06-01,2023-06-01,39.0
cust81295,22,2023-06-01,2023-06-01,19.99
cust81334,22,2023-06-01,2023-06-01,19.99
cust81348,22,2023-06-01,2023-06-01,19.99
cust81380,22,2023-06-01,2023-06-01,39.0
cust81395,22,2023-02-01,2023-02-01,19.99
cust81418,22,2023-10-01,2023-10-01,10.0
cust81421,22,2023-06-01,2023-06-01,39.0
cust81462,22,2023-06-01,2023-06-01,19.99
cust81464,22,2023-10-01,2023-10-01,10.0
cust81496,22,2023-06-01,2023-06-01,19.99
cust81497,22,2023-06-01,2023-06-01,19.99
cust81534,22,2023-06-01,2023-06-01,10.0
cust81620,22,2023-02-01,2023-02-01,10.0
cust81630,22,2023-06-01,2023-06-01,19.99
cust81669,22,2023-06-01,2023-06-01,19.99
cust81688,22,2023-10-01,2023-10-01,10.0
cust81720,22,2023-06-01,2023-06-01,19.99
cust81777,22,2023-10-01,2023-10-01,10.0
cust81792,22,2023-10-01,2023-10-01,19.99
cust81848,22,2023-06-01,2023-06-01,10.0
cust81884,22,2023-06-01,2023-06-01,19.99
cust81913,22,2023-06-01,2023-06-01,39.0
cust81916,22,2023-06-01,2023-06-01,39.0
cust81934,22,2023-02-01,2023-02-01,10.0
cust81935,22,2023-06-01,2023-06-01,39.0
cust81965,22,2023-03-01,2023-03-01,39.0
cust81968,22,2023-06-01,2023-06-01,19.99
cust81989,22,2023-06-01,2023-06-01,19.99
cust82027,22,2023-07-01,2023-07-01,49.0
cust82033,22,2023-06-01,2023-06-01,19.99
cust82034,22,2023-06-01,2023-06-01,19.99
cust82087,22,2023-10-01,2023-10-01,29.0
cust82116,22,2023-10-01,2023-10-01,20.0
cust82138,22,2023-10-01,2023-10-01,10.0
cust82139,22,2023-03-01,2023-03-01,39.0
cust82158,22,2023-10-01,2023-10-01,10.0
cust82189,22,2023-10-01,2023-10-01,10.0
cust82190,22,2023-06-01,2023-06-01,10.0
cust82192,22,2023-10-01,2023-10-01,10.0
cust82199,22,2023-06-01,2023-06-01,19.99
cust82204,22,2023-06-01,2023-06-01,19.99
cust82273,22,2023-06-01,2023-06-01,19.99
cust82281,22,2023-06-01,2023-06-01,19.99
cust82312,22,2023-06-01,2023-06-01,19.99
cust82336,22,2023-06-01,2023-06-01,19.99
cust82337,22,2023-06-01,2023-06-01,19.99
cust82354,22,2023-10-01,2023-10-01,29.0
cust82381,22,2023-06-01,2023-06-01,39.0
cust82383,22,2023-06-01,2023-06-01,19.99
cust82384,22,2023-06-01,2023-06-01,19.99
cust82392,22,2023-10-01,2023-10-01,10.0
cust82394,22,2023-06-01,2023-06-01,10.0
cust82463,22,2023-06-01,2023-06-01,19.99
cust82483,22,2023-03-01,2023-03-01,19.99
cust82485,22,2023-06-01,2023-06-01,19.99
cust82488,22,2023-06-01,2023-06-01,19.99
cust82497,22,2023-06-01,2023-06-01,19.99
cust82521,22,2023-10-01,2023-10-01,19.99
cust82522,22,2023-10-01,2023-10-01,29.0
cust82526,22,2023-10-01,2023-10-01,10.0
cust82564,22,2023-06-01,2023-06-01,10.0
cust82575,22,2023-10-01,2023-10-01,19.99
cust82578,22,2023-10-01,2023-10-01,10.0
cust82583,22,2023-10-01,2023-10-01,19.99
cust82586,22,2023-06-01,2023-06-01,19.99
cust82598,22,2023-06-01,2023-06-01,19.99
cust82607,22,2023-06-01,2023-06-01,19.99
cust82625,22,2023-02-01,2023-02-01,19.99
cust82627,22,2023-06-01,2023-06-01,19.99
cust82646,22,2023-06-01,2023-06-01,19.99
cust82655,22,2023-02-01,2023-02-01,19.99
cust82685,22,2023-10-01,2023-10-01,10.0
cust82694,22,2023-06-01,2023-06-01,49.0
cust82726,22,2023-06-01,2023-06-01,19.99
cust82741,22,2023-06-01,2023-06-01,19.99
cust82745,22,2023-10-01,2023-10-01,10.0
cust82746,22,2023-10-01,2023-10-01,10.0
cust82758,22,2023-06-01,2023-06-01,39.0
cust82787,22,2023-08-01,2023-08-01,19.99
cust82812,22,2023-10-01,2023-10-01,29.0
cust82836,22,2023-10-01,2023-10-01,10.0
cust82838,22,2023-10-01,2023-10-01,29.0
cust82872,22,2023-12-01,2023-12-01,39.0
cust82889,22,2023-06-01,2023-06-01,19.99
cust82906,22,2023-02-01,2023-02-01,19.99
cust82935,22,2023-06-01,2023-06-01,19.99
cust82937,22,2023-12-01,2023-12-01,39.0
cust82948,22,2023-10-01,2023-10-01,20.0
cust82955,22,2023-06-01,2023-06-01,19.99
cust82972,22,2023-02-01,2023-02-01,19.99
cust83005,22,2023-06-01,2023-06-01,19.99
cust83048,22,2023-06-01,2023-06-01,19.99
cust83069,22,2023-10-01,2023-10-01,29.0
cust83072,22,2023-10-01,2023-10-01,20.0
cust83124,22,2023-02-01,2023-02-01,10.0
cust83143,22,2023-02-01,2023-02-01,19.99
cust83149,22,2023-02-01,2023-02-01,39.0
cust83194,22,2023-02-01,2023-02-01,19.99
cust83196,22,2023-06-01,2023-06-01,19.99
cust83226,22,2023-06-01,2023-06-01,19.99
cust83265,22,2023-06-01,2023-06-01,19.99
cust83268,22,2023-10-01,2023-10-01,10.0
cust83272,22,2023-06-01,2023-06-01,19.99
cust83320,22,2023-10-01,2023-10-01,10.0
cust83333,22,2023-10-01,2023-10-01,20.0
cust83334,22,2023-06-01,2023-06-01,19.99
cust83336,22,2023-02-01,2023-02-01,10.0
cust83338,22,2023-10-01,2023-10-01,10.0
cust83358,22,2023-06-01,2023-06-01,10.0
cust83409,22,2023-10-01,2023-10-01,10.0
cust83414,22,2023-10-01,2023-10-01,10.0
cust83417,22,2023-10-01,2023-10-01,10.0
cust83428,22,2023-10-01,2023-10-01,10.0
cust83435,22,2023-08-01,2023-08-01,10.0
cust83439,22,2023-10-01,2023-10-01,10.0
cust83444,22,2023-06-01,2023-06-01,39.0
cust83455,22,2023-10-01,2023-10-01,10.0
cust83521,22,2023-10-01,2023-10-01,10.0
cust83523,22,2023-10-01,2023-10-01,10.0
cust83525,22,2023-10-01,2023-10-01,10.0
cust83527,22,2023-12-01,2023-12-01,39.0
cust83578,22,2023-06-01,2023-06-01,19.99
cust83582,22,2023-06-01,2023-06-01,10.0
cust83634,22,2023-06-01,2023-06-01,39.0
cust83638,22,2023-12-01,2023-12-01,49.0
cust83640,22,2023-02-01,2023-02-01,19.99
cust83666,22,2023-03-01,2023-03-01,19.99
cust83670,22,2023-10-01,2023-10-01,29.0
cust83700,22,2023-10-01,2023-10-01,10.0
cust83706,22,2023-06-01,2023-06-01,39.0
cust83713,22,2023-10-01,2023-10-01,10.0
cust83730,22,2023-10-01,2023-10-01,19.99
cust83746,22,2023-10-01,2023-10-01,10.0
cust83752,22,2023-10-01,2023-10-01,10.0
cust83766,22,2023-10-01,2023-10-01,10.0
cust83768,22,2023-06-01,2023-06-01,19.99
cust83769,22,2023-06-01,2023-06-01,39.0
cust83773,22,2023-06-01,2023-06-01,39.0
cust83775,22,2023-06-01,2023-06-01,10.0
cust83813,22,2023-06-01,2023-06-01,10.0
cust83820,22,2023-06-01,2023-06-01,19.99
cust83822,22,2023-06-01,2023-06-01,19.99
cust83828,22,2023-06-01,2023-06-01,19.99
cust83831,22,2023-10-01,2023-10-01,19.99
cust83834,22,2023-10-01,2023-10-01,8.99
cust83838,22,2023-10-01,2023-10-01,8.99
cust83842,22,2023-04-01,2023-04-01,39.0
cust83847,22,2023-10-01,2023-10-01,39.0
cust83852,22,2023-06-01,2023-06-01,19.99
cust83877,22,2023-06-01,2023-06-01,19.99
cust83878,22,2023-06-01,2023-06-01,19.99
cust83885,22,2023-06-01,2023-06-01,39.0
cust83907,22,2023-05-01,2023-05-01,39.0
cust83926,22,2023-06-01,2023-06-01,19.99
cust83953,22,2023-10-01,2023-10-01,10.0
cust83954,22,2023-10-01,2023-10-01,29.0
cust83957,22,2023-10-01,2023-10-01,10.0
cust83967,22,2023-06-01,2023-06-01,19.99
cust83976,22,2023-06-01,2023-06-01,19.99
cust83979,22,2023-10-01,2023-10-01,29.0
cust83997,22,2023-06-01,2023-06-01,19.99
cust83998,22,2023-06-01,2023-06-01,19.99
cust84005,22,2023-10-01,2023-10-01,10.0
cust84014,22,2023-02-01,2023-02-01,19.99
cust84029,22,2023-02-01,2023-02-01,19.99
cust84057,22,2023-06-01,2023-06-01,39.0
cust84060,22,2023-06-01,2023-06-01,10.0
cust84064,22,2023-06-01,2023-06-01,10.0
cust84067,22,2023-10-01,2023-10-01,10.0
cust84077,22,2023-06-01,2023-06-01,39.0
cust84117,22,2023-06-01,2023-06-01,39.0
cust84119,22,2023-02-01,2023-02-01,39.0
cust84150,22,2023-06-01,2023-06-01,19.99
cust84176,22,2023-02-01,2023-02-01,19.99
cust84179,22,2023-06-01,2023-06-01,19.99
cust84184,22,2023-06-01,2023-06-01,39.0
cust84203,22,2023-10-01,2023-10-01,20.0
cust84247,22,2023-06-01,2023-06-01,19.99
cust84251,22,2023-06-01,2023-06-01,19.99
cust84290,22,2023-10-01,2023-10-01,19.99
cust84292,22,2023-06-01,2023-06-01,19.99
cust84301,22,2023-10-01,2023-10-01,10.0
cust84327,22,2023-10-01,2023-10-01,20.0
cust84345,22,2023-06-01,2023-06-01,19.99
cust84348,22,2023-10-01,2023-10-01,20.0
cust84361,22,2023-06-01,2023-06-01,19.99
cust84396,22,2023-06-01,2023-06-01,19.99
cust84412,22,2023-02-01,2023-02-01,19.99
cust84414,22,2023-06-01,2023-06-01,19.99
cust84422,22,2023-06-01,2023-06-01,19.99
cust84449,22,2023-10-01,2023-10-01,10.0
cust84452,22,2023-06-01,2023-06-01,10.0
cust84457,22,2023-06-01,2023-06-01,10.0
cust84481,22,2023-10-01,2023-10-01,10.0
cust84485,22,2023-10-01,2023-10-01,19.99
cust84503,22,2023-10-01,2023-10-01,10.0
cust84504,22,2023-10-01,2023-10-01,10.0
cust84505,22,2023-06-01,2023-06-01,10.0
cust84519,22,2023-10-01,2023-10-01,10.0
cust84521,22,2023-07-01,2023-07-01,39.0
cust84527,22,2023-06-01,2023-06-01,19.99
cust84534,22,2023-02-01,2023-02-01,19.99
cust84542,22,2023-10-01,2023-10-01,29.0
cust84551,22,2023-10-01,2023-10-01,10.0
cust84558,22,2023-10-01,2023-10-01,10.0
cust84576,22,2023-06-01,2023-06-01,19.99
cust84599,22,2023-10-01,2023-10-01,39.0
cust84618,22,2023-06-01,2023-06-01,19.99
cust84626,22,2023-10-01,2023-10-01,15.0
cust84637,22,2023-10-01,2023-10-01,10.0
cust84660,22,2023-10-01,2023-10-01,10.0
cust84684,22,2023-06-01,2023-06-01,19.99
cust84685,22,2023-06-01,2023-06-01,10.0
cust84709,22,2023-06-01,2023-06-01,19.99
cust84712,22,2023-06-01,2023-06-01,39.0
cust84745,22,2023-06-01,2023-06-01,10.0
cust84746,22,2023-06-01,2023-06-01,10.0
cust84790,22,2023-10-01,2023-10-01,29.0
cust84802,22,2023-10-01,2023-10-01,10.0
cust84810,22,2023-10-01,2023-10-01,29.0
cust84811,22,2023-10-01,2023-10-01,10.0
cust84826,22,2023-06-01,2023-06-01,19.99
cust84828,22,2023-10-01,2023-10-01,29.0
cust84836,22,2023-06-01,2023-06-01,19.99
cust84839,22,2023-06-01,2023-06-01,39.0
cust84856,22,2023-06-01,2023-06-01,19.99
cust84868,22,2023-06-01,2023-06-01,19.99
cust84873,22,2023-06-01,2023-06-01,39.0
cust84877,22,2023-10-01,2023-10-01,10.0
cust84896,22,2023-02-01,2023-02-01,10.0
cust84897,22,2023-02-01,2023-02-01,19.99
cust84909,22,2023-06-01,2023-06-01,19.99
cust84927,22,2023-02-01,2023-02-01,10.0
cust84929,22,2023-06-01,2023-06-01,10.0
cust84942,22,2023-06-01,2023-06-01,19.99
cust84962,22,2023-10-01,2023-10-01,29.0
cust84971,22,2023-06-01,2023-06-01,39.0
cust84993,22,2023-10-01,2023-10-01,10.0
cust85013,22,2023-06-01,2023-06-01,19.99
cust85018,22,2023-06-01,2023-06-01,19.99
cust85026,22,2023-10-01,2023-10-01,10.0
cust85034,22,2023-06-01,2023-06-01,19.99
cust85052,22,2023-06-01,2023-06-01,19.99
cust85106,22,2023-10-01,2023-10-01,10.0
cust85113,22,2023-10-01,2023-10-01,10.0
cust85121,22,2023-02-01,2023-02-01,19.99
cust85124,22,2023-06-01,2023-06-01,19.99
cust85126,22,2023-06-01,2023-06-01,19.99
cust85156,22,2023-08-01,2023-08-01,39.0
cust85163,22,2023-10-01,2023-10-01,29.0
cust85171,22,2023-06-01,2023-06-01,19.99
cust85224,22,2023-06-01,2023-06-01,19.99
cust85281,22,2023-10-01,2023-10-01,19.99
cust85308,22,2023-08-01,2023-08-01,49.0
cust85339,22,2023-06-01,2023-06-01,19.99
cust85340,22,2023-06-01,2023-06-01,10.0
cust85343,22,2023-06-01,2023-06-01,19.99
cust85344,22,2023-10-01,2023-10-01,10.0
